Identifier,Polymer EntityData,,,,
Entry ID,Asym ID,Auth Asym ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
"2TMD","A","A",11008,100
,"B","B",10373,95
,,,11313,90
,,,10871,70
,,,9170,50
,,,5370,30
"1QJD","A","A",34716,100
,,,3054,95
,,,3290,90
,,,3239,70
,,,2509,50
,,,2440,30
"7AYG","A","A",73487,100
,"B","B",28153,95
,"C","C",30544,90
,"D","D",24478,70
,"E","E",4100,50
,"F","F",3665,30
,"G","G"
,"H","H"
"3WO1","A","A",55568,100
,,,14378,95
,,,12056,90
,,,11925,70
,,,11329,50
,,,10873,30
"3WO0","A","A",35895,100
,,,14378,95
,,,12056,90
,,,11925,70
,,,11329,50
,,,10873,30
"1QHU","A","A",33249,100
,,,25618,95
,,,31723,90
,,,26279,70
,,,26932,50
,,,22746,30
"4ZQM","A","A",6197,100
,,,7528,95
,,,2230,90
,,,2227,70
,,,2207,50
,,,2197,30
"1QI8","A","A",11268,100
,"C","C",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","B",11267,100
,"D","D",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"3WNZ","A","A",35895,100
,,,14378,95
,,,12056,90
,,,11925,70
,,,11329,50
,,,10873,30
"1QI1","A","A",47649,100
,"B","B",7750,95
,"C","C",7365,90
,"D","D",4952,70
,,,4116,50
,,,154,30
"4ZRB","A","A",22101,100
,"B","B",11288,95
,"C","C",10672,90
,"D","D",9336,70
,"E","E",10046,50
,"F","G",8833,30
,"G","H"
,"H","F"
"3WMM","A","C",14788,100
,,,11778,95
,,,12578,90
,,,10117,70
,,,8414,50
,,,7700,30
,"B","L",6726,100
,,,6725,95
,,,6100,90
,,,3544,70
,,,265,50
,,,288,30
,"C","M",6727,100
,,,6726,95
,,,6031,90
,,,3686,70
,,,272,50
,,,295,30
,"D","H",6728,100
,,,6727,95
,,,6961,90
,,,6041,70
,,,4271,50
,,,293,30
,"AA","1",6729,100
,"CA","3",7855,95
,"E","A",8168,90
,"EA","5",8315,70
,"G","D",8235,50
,"GA","7",6755,30
,"I","F"
,"IA","9"
,"K","I"
,"M","K"
,"O","O"
,"Q","Q"
,"S","S"
,"U","U"
,"W","W"
,"Y","Y"
,"BA","2",6730,100
,"DA","4",7856,95
,"F","B",8169,90
,"FA","6",4628,70
,"H","E",4748,50
,"HA","8",3059,30
,"J","G"
,"JA","0"
,"L","J"
,"N","N"
,"P","P"
,"R","R"
,"T","T"
,"V","V"
,"X","X"
,"Z","Z"
"7B81","A","A",12788,100
,"B","B",12381,95
,,,12931,90
,,,13231,70
,,,12083,50
,,,13,30
"3WMX","A","A",25870,100
,"B","B",15825,95
,"C","C",16652,90
,"D","D",7854,70
,,,3566,50
,,,1605,30
"1QGJ","A","A",71227,100
,"B","B",48345,95
,,,35078,90
,,,57331,70
,,,1210,50
,,,1094,30
"1QH0","A","A",101892,100
,,,1354,95
,,,1375,90
,,,1459,70
,,,1422,50
,,,645,30
"4ZQB","A","A",33158,100
,"B","B",35316,95
,,,31652,90
,,,21333,70
,,,18509,50
,,,8421,30
"1QGY","A","A",90881,100
,,,1354,95
,,,1375,90
,,,1459,70
,,,1422,50
,,,645,30
"1QGZ","A","A",60269,100
,,,1354,95
,,,1375,90
,,,1459,70
,,,1422,50
,,,645,30
"4ZQG","A","A",13659,100
,"B","B",13467,95
,,,13823,90
,,,10927,70
,,,7792,50
,,,717,30
"1QG0","A","A",10288,100
,"B","B",5845,95
,,,5417,90
,,,2085,70
,,,1246,50
,,,645,30
"7AV4","A","AAA",56580,100
,,,5686,95
,,,5546,90
,,,5337,70
,,,5107,50
,,,2127,30
"1QG6","A","A",2151,100
,"B","B",2195,95
,"C","C",1947,90
,"D","D",1982,70
,,,680,50
,,,13,30
"7AV7","A","A",21507,100
,"B","B",15477,95
,"C","C",16975,90
,"D","D",4884,70
,"E","E",329,50
,"F","F",350,30
"1QFL","A","A",3604,100
,"B","B",1182,95
,"C","C",1189,90
,"D","D",1310,70
,,,760,50
,,,355,30
"1QGA","A","A",10288,100
,"B","B",5845,95
,,,5417,90
,,,2085,70
,,,1246,50
,,,645,30
"1QFY","A","A",10288,100
,"B","B",5845,95
,,,5417,90
,,,2085,70
,,,1246,50
,,,645,30
"1QFZ","A","A",10288,100
,"B","B",5845,95
,,,5417,90
,,,2085,70
,,,1246,50
,,,645,30
"4ZNL","A","A",11553,100
,"B","B",10197,95
,"C","C",11328,90
,,,9769,70
,,,10132,50
,,,8893,30
"3WKT","A","A",89981,100
,"B","B",1978,95
,,,1658,90
,,,1631,70
,,,1590,50
,,,1307,30
,"C","C",1466,100
,"D","D",1731,95
,,,1762,90
,,,1689,70
,,,1637,50
,,,1691,30
"7AUC","A","A",55972,100
,,,28583,95
,,,31736,90
,,,20059,70
,,,24348,50
,,,16800,30
"1QF7","A","A",74284,100
,"B","B",897,95
,"C","C",940,90
,"D","D",1026,70
,,,998,50
,,,983,30
"4ZOH","A","A",66348,100
,,,66570,95
,,,57824,90
,,,32779,70
,,,53176,50
,,,43336,30
,"B","B",66349,100
,,,66571,95
,,,57825,90
,,,32780,70
,,,53177,50
,,,3903,30
,"C","C",66350,100
,,,66572,95
,,,57826,90
,,,32781,70
,,,5338,50
,,,1944,30
"1QF9","A","A",6840,100
,,,8883,95
,,,9179,90
,,,8361,70
,,,4433,50
,,,1941,30
"3WLE","A","A",38008,100
,"B","B",13193,95
,"C","C",14626,90
,"D","D",11064,70
,,,12795,50
,,,890,30
"7ASK","A","F",26235,100
,,,26747,95
,,,33478,90
,,,20645,70
,,,25922,50
,,,19744,30
"7B57","A","B",16146,100
,,,12455,95
,,,4416,90
,,,4148,70
,,,4280,50
,,,58,30
,"B","A",8738,100
,,,9835,95
,,,11214,90
,,,8020,70
,,,8169,50
,,,6726,30
"7B4R","A","A",4603,100
,,,5417,95
,,,5697,90
,,,4996,70
,,,2504,50
,,,2485,30
"7B4S","A","A",4603,100
,,,5417,95
,,,5697,90
,,,4996,70
,,,2504,50
,,,2485,30
"7ATI","A","A",23427,100
,"B","B",3392,95
,,,3454,90
,,,3503,70
,,,3192,50
,,,3099,30
"7ATJ","A","A",1677,100
,,,1370,95
,,,1421,90
,,,1489,70
,,,1210,50
,,,1094,30
"7ARL","A","C",5538,100
,,,5933,95
,,,6230,90
,,,5566,70
,,,5905,50
,,,5791,30
,"B","E",5539,100
,,,5934,95
,,,6231,90
,,,5567,70
,,,5906,50
,,,5792,30
,"C","F",6543,100
,"D","D",5935,95
,,,6232,90
,,,5568,70
,,,5907,50
,,,1837,30
,"E","V",14079,100
,,,12420,95
,,,13612,90
,,,11068,70
,,,12534,50
,,,11695,30
"1QCR","A","A",56590,100
,,,866,95
,,,797,90
,,,598,70
,,,596,50
,,,610,30
,"J","J",56593,100
,,,748,95
,,,749,90
,,,610,70
,,,612,50
,,,629,30
,"K","K",56594,100
,,,51631,95
,,,36357,90
,,,47565,70
,,,28783,50
,,,37545,30
,"B","B",933,100
,,,832,95
,,,772,90
,,,587,70
,,,582,50
,,,592,30
,"C","C",829,100
,,,1052,95
,,,906,90
,,,619,70
,,,436,50
,,,397,30
,"D","D",56591,100
,,,51629,95
,,,36355,90
,,,47561,70
,,,28779,50
,,,37541,30
,"E","E",1063,100
,,,970,95
,,,857,90
,,,707,70
,,,555,50
,,,578,30
,"F","F",1427,100
,,,850,95
,,,820,90
,,,609,70
,,,611,50
,,,628,30
,"G","G",830,100
,,,851,95
,,,821,90
,,,47562,70
,,,28780,50
,,,37542,30
,"H","H",7100,100
,,,5727,95
,,,5558,90
,,,47563,70
,,,28781,50
,,,37543,30
,"I","I",56592,100
,,,51630,95
,,,36356,90
,,,47564,70
,,,28782,50
,,,37544,30
"4ZLU","A","A",9840,100
,"B","B",8755,95
,,,6724,90
,,,6506,70
,,,6736,50
,,,6231,30
"7ARZ","A","A",103889,100
,,,65326,95
,,,54017,90
,,,53986,70
,,,4615,50
,,,4017,30
"7ASB","A","A",36743,100
,"B","B",3392,95
,,,3454,90
,,,3503,70
,,,3192,50
,,,3099,30
"4ZKI","A","A",13978,100
,"B","B",13824,95
,,,12000,90
,,,12945,70
,,,10377,50
,,,7230,30
"1QBG","A","A",2688,100
,"B","B",2613,95
,"C","C",2609,90
,"D","D",2301,70
,,,2345,50
,,,2374,30
"3WHM","A","A",101,100
,"C","E",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","B",140,100
,"D","F",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"3WID","A","A",22906,100
,"B","B",17677,95
,"C","C",17891,90
,"D","D",17097,70
,,,14354,50
,,,6419,30
"1QAO","A","A",10144,100
,,,10000,95
,,,9747,90
,,,10691,70
,,,7383,50
,,,6948,30
"7APU","A","A",5406,100
,"B","B",2177,95
,,,2170,90
,,,2034,70
,,,1924,50
,,,453,30
"7APR","A","A",40181,100
,"B","B",34409,95
,"C","C",24979,90
,"D","D",27094,70
,"E","E",16865,50
,"F","F",12677,30
,"G","G"
,"H","H"
"3WGV","A","A",32960,100
,"D","C",1920,95
,,,1926,90
,,,859,70
,,,561,50
,,,303,30
,"B","B",2289,100
,"E","D",2374,95
,,,1986,90
,,,2042,70
,,,854,50
,,,598,30
,"C","G",2444,100
,"F","E",2754,95
,,,2761,90
,,,2180,70
,,,2239,50
,,,2241,30
"3WGU","A","A",32960,100
,"D","C",1920,95
,,,1926,90
,,,859,70
,,,561,50
,,,303,30
,"B","B",2289,100
,"E","D",2374,95
,,,1986,90
,,,2042,70
,,,854,50
,,,598,30
,"C","G",2444,100
,"F","E",2754,95
,,,2761,90
,,,2180,70
,,,2239,50
,,,2241,30
"3WGT","A","A",4922,100
,"B","B",2973,95
,,,2989,90
,,,1254,70
,,,1239,50
,,,1119,30
"4ZJU","A","A",10886,100
,,,12940,95
,,,13151,90
,,,7551,70
,,,680,50
,,,13,30
"2TDT","A","A",8871,100
,,,10825,95
,,,7503,90
,,,4481,70
,,,3873,50
,,,3709,30
"7B2E","A","A",82708,100
,"B","B",28153,95
,"C","C",30544,90
,"D","D",24478,70
,"E","E",4100,50
,"F","F",3665,30
,"G","G"
,"H","H"
"1QAX","A","A",3493,100
,"B","B",4313,95
,,,4424,90
,,,3297,70
,,,3068,50
,,,3191,30
"1QAY","A","A",3493,100
,"B","B",4313,95
,,,4424,90
,,,3297,70
,,,3068,50
,,,3191,30
"3WFJ","A","A",20127,100
,"B","B",17366,95
,"C","C",15360,90
,"D","D",17175,70
,"E","E",12141,50
,"F","F",3152,30
,"G","G"
,"H","H"
"3WFE","A","L",7219,100
,,,5995,95
,,,4834,90
,,,2,70
,,,1,50
,,,1,30
,"B","H",7220,100
,,,8240,95
,,,4691,90
,,,1,70
,,,1,50
,,,1,30
,"C","B",5758,100
,,,7705,95
,,,7046,90
,,,7069,70
,,,6040,50
,,,5554,30
,"D","C",5757,100
,,,7704,95
,,,7045,90
,,,7068,70
,,,6213,50
,,,5211,30
"3WFD","A","L",7219,100
,,,5995,95
,,,4834,90
,,,2,70
,,,1,50
,,,1,30
,"B","H",7220,100
,,,8240,95
,,,4691,90
,,,1,70
,,,1,50
,,,1,30
,"C","B",5758,100
,,,7705,95
,,,7046,90
,,,7069,70
,,,6040,50
,,,5554,30
,"D","C",5757,100
,,,7704,95
,,,7045,90
,,,7068,70
,,,6213,50
,,,5211,30
"3WFC","A","L",7219,100
,,,5995,95
,,,4834,90
,,,2,70
,,,1,50
,,,1,30
,"B","H",7220,100
,,,8240,95
,,,4691,90
,,,1,70
,,,1,50
,,,1,30
,"C","B",5758,100
,,,7705,95
,,,7046,90
,,,7069,70
,,,6040,50
,,,5554,30
,"D","C",5757,100
,,,7704,95
,,,7045,90
,,,7068,70
,,,6213,50
,,,5211,30
"3WFX","A","A",40596,100
,"B","B",29069,95
,,,22348,90
,,,29001,70
,,,19876,50
,,,2887,30
"7B0Z","A","A",768,100
,"B","B",747,95
,,,806,90
,,,835,70
,,,839,50
,,,863,30
"3WFW","A","A",40596,100
,,,29069,95
,,,22348,90
,,,29001,70
,,,19876,50
,,,2887,30
"7B0V","A","A",768,100
,"B","B",747,95
,,,806,90
,,,835,70
,,,839,50
,,,863,30
"4ZHI","A","A",59386,100
,"B","B",652,95
,,,694,90
,,,784,70
,,,643,50
,,,265,30
"3WEC","A","A",91990,100
,,,74416,95
,,,36813,90
,,,61099,70
,,,28270,50
,,,30174,30
"7B04","A","A",50576,100
,"D","D",52437,95
,"G","G",52893,90
,"J","J",48317,70
,"M","M",44273,50
,"P","P",40281,30
,"S","S"
,"V","V"
,"B","B",50577,100
,"E","E",52438,95
,"H","H",52894,90
,"K","K",48318,70
,"N","N",44274,50
,"Q","Q",40282,30
,"T","T"
,"W","W"
,"C","C",50578,100
,"F","F",52439,95
,"I","I",52895,90
,"L","L",48319,70
,"O","O",44275,50
,"R","R",40283,30
,"U","U"
,"X","X"
"7B02","A","A",6270,100
,,,2467,95
,,,2348,90
,,,2294,70
,,,2046,50
,,,2025,30
"7ANW","A","A",20992,100
,"B","B",4035,95
,"C","C",4171,90
,"D","D",3793,70
,"E","E",3961,50
,"F","F",3756,30
,"G","G"
,"H","H"
"7ANV","A","A",85906,100
,,,63415,95
,,,59040,90
,,,39091,70
,,,17355,50
,,,1900,30
"7AO7","A","A",23674,100
,"B","B",26554,95
,"C","C",28160,90
,"D","D",28353,70
,"E","E",6593,50
,"F","F",81,30
"3WFB","A","L",7219,100
,,,5995,95
,,,4834,90
,,,2,70
,,,1,50
,,,1,30
,"B","H",7220,100
,,,8240,95
,,,4691,90
,,,1,70
,,,1,50
,,,1,30
,"C","B",5758,100
,,,7705,95
,,,7046,90
,,,7069,70
,,,6040,50
,,,5554,30
,"D","C",5757,100
,,,7704,95
,,,7045,90
,,,7068,70
,,,6213,50
,,,5211,30
"4ZIC","A","D",32405,100
,"B","C",32872,95
,"C","A",22421,90
,"D","B",11314,70
,"E","E",6939,50
,"F","F",3827,30
"4ZGP","A","A",65514,100
,"B","B",64176,95
,,,39587,90
,,,36858,70
,,,40383,50
,,,25168,30
"3WE0","A","A",13925,100
,"B","B",14268,95
,,,14348,90
,,,13241,70
,,,12284,50
,,,10592,30
"4ZGX","A","A",20556,100
,"B","B",7848,95
,"C","C",6606,90
,"D","D",5790,70
,"E","E",5945,50
,"F","F",3095,30
,"G","G"
,"H","H"
,"I","I"
,"J","J"
,"K","K"
,"L","L"
"3WDS","A","A",24231,100
,"B","B",32630,95
,"C","D",33688,90
,"D","C",24911,70
,,,24661,50
,,,13,30
"4ZGS","A","A",102118,100
,"B","B",51064,95
,"C","C",35794,90
,"D","D",36324,70
,"E","E",42570,50
,"F","F",483,30
,"G","G"
,"H","H"
"7ANC","A","A",20496,100
,"B","B",17754,95
,,,20442,90
,,,17786,70
,,,12136,50
,,,2353,30
"4ZFC","A","A",1435,100
,"B","B",822,95
,,,873,90
,,,478,70
,,,394,50
,,,124,30
"4ZFB","A","A",21295,100
,,,290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"4ZFA","A","A",772,100
,,,290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"8DOS","A","A",102237,100
,"B","B",52849,95
,,,53280,90
,,,12282,70
,,,13129,50
,,,2157,30
"7ALN","A","A",5488,100
,"B","B",2898,95
,"C","C",2991,90
,"D","D",60,70
,"E","E",75,50
,,,76,30
,"F","F",79308,100
,,,7307,95
,,,6923,90
,,,6682,70
,,,5523,50
,,,5333,30
"3WCW","A","A",5219,100
,"E","E",6096,95
,,,5872,90
,,,6218,70
,,,4838,50
,,,505,30
,"B","B",5220,100
,"F","F",6097,95
,,,5873,90
,,,5433,70
,,,2609,50
,,,505,30
,"C","C",5221,100
,"G","G",6098,95
,,,5874,90
,,,5434,70
,,,1915,50
,,,505,30
,"D","D",5222,100
,"H","H",6099,95
,,,5875,90
,,,6219,70
,,,5458,50
,,,505,30
"3WD7","A","A",91156,100
,"B","B",55873,95
,,,6788,90
,,,1093,70
,,,459,50
,,,487,30
"3WCV","A","A",5219,100
,"E","E",6096,95
,,,5872,90
,,,6218,70
,,,4838,50
,,,505,30
,"B","B",5220,100
,"F","F",6097,95
,,,5873,90
,,,5433,70
,,,2609,50
,,,505,30
,"C","C",5221,100
,"G","G",6098,95
,,,5874,90
,,,5434,70
,,,1915,50
,,,505,30
,"D","D",5222,100
,"H","H",6099,95
,,,5875,90
,,,6219,70
,,,5458,50
,,,505,30
"4ZFV","A","A",9840,100
,"B","B",8755,95
,,,6724,90
,,,6506,70
,,,6736,50
,,,6231,30
"3WCU","A","A",5219,100
,"E","E",6096,95
,,,5872,90
,,,6218,70
,,,4838,50
,,,505,30
,"B","B",5220,100
,"F","F",6097,95
,,,5873,90
,,,5433,70
,,,2609,50
,,,505,30
,"C","C",5221,100
,"G","G",6098,95
,,,5874,90
,,,5434,70
,,,1915,50
,,,505,30
,"D","D",5222,100
,"H","H",6099,95
,,,5875,90
,,,6219,70
,,,5458,50
,,,505,30
"3WCT","A","A",5219,100
,"E","E",6096,95
,,,5872,90
,,,6218,70
,,,4838,50
,,,505,30
,"B","B",5220,100
,"F","F",6097,95
,,,5873,90
,,,5433,70
,,,2609,50
,,,505,30
,"C","C",5221,100
,"G","G",6098,95
,,,5874,90
,,,5434,70
,,,1915,50
,,,505,30
,"D","D",5222,100
,"H","H",6099,95
,,,5875,90
,,,6219,70
,,,5458,50
,,,505,30
"7ALV","A","A",67355,100
,,,40412,95
,,,67389,90
,,,39983,70
,,,46647,50
,,,44335,30
"4ZG4","A","B",36914,100
,"B","E",24348,95
,,,22195,90
,,,21570,70
,,,1411,50
,,,290,30
"3WCP","A","A",101,100
,"C","C",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","B",140,100
,"D","D",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"3WCZ","A","A",107509,100
,,,62697,95
,,,71006,90
,,,33438,70
,,,45250,50
,,,124,30
"3WBF","A","A",15228,100
,"B","B",17264,95
,"C","C",16273,90
,,,19037,70
,,,10793,50
,,,2497,30
"3WBB","A","A",15228,100
,"B","B",17264,95
,"C","C",16273,90
,,,19037,70
,,,10793,50
,,,2497,30
"4ZF8","A","A",21295,100
,,,290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"4ZF6","A","A",21295,100
,,,290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"7AL4","A","D",57346,100
,"B","C",75432,95
,"C","B",62749,90
,"D","A",53745,70
,,,10298,50
,,,8448,30
"1PZH","A","A",10531,100
,"B","B",9471,95
,"C","C",9794,90
,"D","D",9853,70
,,,987,50
,,,245,30
"4ZE3","A","A",18296,100
,,,1230,95
,,,1307,90
,,,1330,70
,,,1111,50
,,,405,30
"4ZE2","A","A",18296,100
,,,1230,95
,,,1307,90
,,,1330,70
,,,1111,50
,,,405,30
"4ZE1","A","A",13165,100
,,,1230,95
,,,1307,90
,,,1330,70
,,,1111,50
,,,405,30
"4ZE0","A","A",13165,100
,,,1230,95
,,,1307,90
,,,1330,70
,,,1111,50
,,,405,30
"4ZDZ","A","A",13165,100
,,,1230,95
,,,1307,90
,,,1330,70
,,,1111,50
,,,405,30
"4ZDY","A","A",13165,100
,,,1230,95
,,,1307,90
,,,1330,70
,,,1111,50
,,,405,30
"4ZCD","A","A",20694,100
,"B","B",20302,95
,,,13232,90
,,,11976,70
,,,11927,50
,,,11472,30
"4ZCC","A","A",20694,100
,"B","B",20302,95
,"C","C",13232,90
,"D","D",11976,70
,,,11927,50
,,,11472,30
"4ZCA","A","A",51753,100
,"B","B",652,95
,,,694,90
,,,784,70
,,,643,50
,,,265,30
"1PZ0","A","A",38457,100
,,,22576,95
,,,24155,90
,,,26216,70
,,,26869,50
,,,8552,30
"1PZ1","A","A",52781,100
,"B","B",60093,95
,,,65331,90
,,,57865,70
,,,26562,50
,,,8552,30
"1PXB","A","A",107738,100
,,,1139,95
,,,1199,90
,,,1264,70
,,,1222,50
,,,1241,30
"1PXC","A","A",40439,100
,,,1139,95
,,,1199,90
,,,1264,70
,,,1222,50
,,,1241,30
"1Q9I","A","A",57626,100
,,,3054,95
,,,3290,90
,,,3239,70
,,,2509,50
,,,2440,30
"1Q8Y","A","A",14271,100
,"B","B",8031,95
,,,8537,90
,,,7916,70
,,,8427,50
,,,2696,30
"7AHN","A","C",102,100
,"B","A",130,95
,"C","E",91,90
,"D","D",60,70
,"E","B",75,50
,,,76,30
"1PXA","A","A",72436,100
,,,1139,95
,,,1199,90
,,,1264,70
,,,1222,50
,,,1241,30
"1Q9S","A","A",12277,100
,,,12333,95
,,,12619,90
,,,12105,70
,,,10645,50
,,,11405,30
"7AHQ","A","A",102,100
,"B","B",130,95
,"C","C",91,90
,"D","D",60,70
,"E","E",75,50
,,,76,30
"7AHO","A","A",3847,100
,"B","B",4829,95
,"C","C",4932,90
,,,2575,70
,,,2637,50
,,,1314,30
,"D","D",3848,100
,"E","E",4830,95
,"F","F",4933,90
,,,4487,70
,,,4558,50
,,,1314,30
"1PXX","A","A",1265,100
,"B","B",836,95
,"C","C",880,90
,"D","D",834,70
,,,450,50
,,,482,30
"7AH5","A","A",1065,100
,"B","B",601,95
,,,639,90
,,,693,70
,,,687,50
,,,708,30
"7AH6","A","A",1065,100
,"B","B",601,95
,,,639,90
,,,693,70
,,,687,50
,,,708,30
"7AH4","A","A",1065,100
,"B","B",601,95
,,,639,90
,,,693,70
,,,687,50
,,,708,30
"7AH0","A","A",88936,100
,,,70561,95
,,,46132,90
,,,31530,70
,,,34051,50
,,,30005,30
"1PWL","A","A",348,100
,,,228,95
,,,238,90
,,,224,70
,,,252,50
,,,124,30
"1PWM","A","A",348,100
,,,228,95
,,,238,90
,,,224,70
,,,252,50
,,,124,30
"1Q7B","A","A",33745,100
,"B","B",8960,95
,"C","C",8247,90
,"D","D",2299,70
,,,843,50
,,,13,30
"1Q6Y","A","A",17859,100
,,,8777,95
,,,8751,90
,,,7817,70
,,,2080,50
,,,2090,30
"4ZA2","A","A",28670,100
,"B","B",27884,95
,"C","C",33804,90
,"D","D",25148,70
,,,10575,50
,,,13,30
"7AG8","A","A",20725,100
,"B","B",3906,95
,,,3889,90
,,,3991,70
,,,463,50
,,,493,30
"7AG6","A","A",20924,100
,"B","B",18834,95
,,,15619,90
,,,18797,70
,,,13427,50
,,,1233,30
"1PUA","A","A",4796,100
,,,5485,95
,,,5616,90
,,,5371,70
,,,2879,50
,,,2856,30
,"B","B",25565,100
,,,31727,95
,,,26981,90
,,,22872,70
,,,21163,50
,,,20079,30
"1PU9","A","A",4796,100
,,,5485,95
,,,5616,90
,,,5371,70
,,,2879,50
,,,2856,30
,"B","B",25565,100
,,,31727,95
,,,26981,90
,,,22872,70
,,,21163,50
,,,20079,30
"7AEV","A","AAA",101,100
,"C","CCC",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","BBB",140,100
,"D","DDD",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"7AET","A","AAA",101,100
,"C","CCC",117,95
,,,123,90
,,,38,70
,,,11,50
