Identifier,Polymer EntityData,,,,
Entry ID,Asym ID,Auth Asym ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
,,,4914,95
,,,27,90
,,,34,70
,,,61,50
,,,88,30
,"E","E",3182,100
,,,3819,95
,,,19,90
,,,20,70
,,,55,50
,,,79,30
"1ENP","A","A",15803,100
,,,12085,95
,,,13194,90
,,,11048,70
,,,1396,50
,,,1432,30
"1F03","A","A",17793,100
,,,2650,95
,,,2776,90
,,,1765,70
,,,1673,50
,,,1719,30
"4NX7","A","A",640,100
,,,307,95
,,,315,90
,,,327,70
,,,335,50
,,,161,30
"4NVD","A","A",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"4NVC","A","A",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"2HPD","A","A",772,100
,"B","B",290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"4NVB","A","A",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"1EMD","A","A",39727,100
,,,3919,95
,,,4191,90
,,,2969,70
,,,1749,50
,,,1578,30
"4NVA","A","A",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"2I0Z","A","A",92293,100
,,,67861,95
,,,67949,90
,,,45675,70
,,,39052,50
,,,27063,30
"4O7L","A","A",2361,100
,,,2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"4NVL","A","A",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"4NVK","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"3L4I","A","A",15107,100
,"B","B",21745,95
,,,17870,90
,,,344,70
,,,293,50
,,,317,30
"4NVJ","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"4NVI","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"4NVH","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"4NVG","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"4O7G","A","A",15678,100
,"B","B",18025,95
,,,17940,90
,,,16307,70
,,,16505,50
,,,13628,30
"4NVF","A","A",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"3L4D","A","A",88931,100
,"B","B",70558,95
,"C","C",46129,90
,"D","D",1474,70
,,,1482,50
,,,405,30
"4NVE","A","A",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"3KSD","A","Q",40326,100
,"B","R",3311,95
,"C","O",3511,90
,"D","P",1520,70
,,,234,50
,,,258,30
"4O7T","A","A",2361,100
,,,2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"3L4S","A","Q",38200,100
,"B","P",3311,95
,"C","O",3511,90
,"D","R",1520,70
,,,234,50
,,,258,30
"4O83","A","A",2361,100
,"B","B",2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"4O82","A","A",2361,100
,"B","B",2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"2I1V","A","B",2118,100
,,,2598,95
,,,2635,90
,,,2649,70
,,,2272,50
,,,2290,30
"4O81","A","A",2361,100
,"B","B",2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"4NVO","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"2HQ9","A","A",67648,100
,"B","B",65728,95
,,,51595,90
,,,44260,70
,,,44617,50
,,,13272,30
"2I29","A","A",561,100
,,,641,95
,,,675,90
,,,774,70
,,,763,50
,,,789,30
"4O7N","A","A",2361,100
,,,2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"4NVN","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"1EMY","A","A",60426,100
,,,51007,95
,,,55648,90
,,,23,70
,,,50,50
,,,68,30
"4NVM","A","B",570,100
,,,154,95
,,,158,90
,,,183,70
,,,219,50
,,,239,30
"3KSZ","A","O",40326,100
,"B","P",3311,95
,"C","R",3511,90
,"D","Q",1520,70
,,,234,50
,,,258,30
"3KSW","A","A",2631,100
,,,2131,95
,,,2186,90
,,,1474,70
,,,1482,50
,,,405,30
"4O7V","A","A",2361,100
,,,2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"4O86","A","A",2361,100
,,,2891,95
,,,2933,90
,,,2972,70
,,,2482,50
,,,1777,30
"3KRB","A","A",41874,100
,"B","B",69724,95
,,,42178,90
,,,44701,70
,,,32842,50
,,,124,30
"1EL9","A","A",3385,100
,"B","B",2389,95
,,,2391,90
,,,2397,70
,,,2353,50
,,,2168,30
"1EKY","A","A",12987,100
,,,10828,95
,,,10744,90
,,,9963,70
,,,10151,50
,,,639,30
"4O6S","A","A",21195,100
,,,1361,95
,,,1413,90
,,,1519,70
,,,1416,50
,,,1317,30
"3KRQ","A","A",645,100
,,,449,95
,,,478,90
,,,504,70
,,,490,50
,,,515,30
"4O6Q","A","A",102373,100
,,,1361,95
,,,1413,90
,,,1519,70
,,,1416,50
,,,1317,30
"3KS0","A","L",92902,100
,"D","J",750,95
,,,726,90
,,,8,70
,,,1,50
,,,1,30
,"B","H",92903,100
,"E","K",69711,95
,,,2172,90
,,,1,70
,,,1,50
,,,1,30
,"C","A",92904,100
,"F","B",69712,95
,,,40486,90
,,,46053,70
,,,32826,50
,,,25815,30
"1ELI","A","A",3385,100
,"B","B",2389,95
,,,2391,90
,,,2397,70
,,,2353,50
,,,2168,30
"2I0K","A","A",108974,100
,,,31772,95
,,,25632,90
,,,22339,70
,,,27095,50
,,,13932,30
"4O6Y","A","A",15678,100
,"B","B",18025,95
,,,17940,90
,,,16307,70
,,,16505,50
,,,13628,30
"4O79","A","A",15678,100
,"B","B",18025,95
,,,17940,90
,,,16307,70
,,,16505,50
,,,13628,30
"4NV7","A","A",29881,100
,"B","B",31897,95
,,,29560,90
,,,23572,70
,,,20248,50
,,,12869,30
"4O6U","A","A",21195,100
,,,1361,95
,,,1413,90
,,,1519,70
,,,1416,50
,,,1317,30
"4O6T","A","A",21195,100
,,,1361,95
,,,1413,90
,,,1519,70
,,,1416,50
,,,1317,30
"4O4Z","A","A",1890,100
,,,1070,95
,,,1027,90
,,,1101,70
,,,1113,50
,,,1135,30
"2HMY","A","B",1855,100
,,,1364,95
,,,1428,90
,,,1515,70
,,,1465,50
,,,1437,30
"4NTE","A","A",93676,100
,"B","B",20780,95
,,,20786,90
,,,17641,70
,,,13369,50
,,,9437,30
"4NTD","A","A",91318,100
,,,66730,95
,,,70259,90
,,,55115,70
,,,50085,50
,,,9437,30
"4NTC","A","A",91155,100
,"B","B",55872,95
,,,70171,90
,,,46291,70
,,,47092,50
,,,20956,30
"4O63","A","P",32588,100
,"B","Q",2453,95
,"C","R",2276,90
,"D","O",1064,70
,,,234,50
,,,258,30
"4O5Q","A","A",8673,100
,,,8003,95
,,,8549,90
,,,7924,70
,,,7898,50
,,,7690,30
"4NU1","A","A",968,100
,,,954,95
,,,990,90
,,,547,70
,,,543,50
,,,573,30
,"B","B",8490,100
,,,11173,95
,,,9761,90
,,,10784,70
,,,8626,50
,,,8871,30
"1EL3","A","A",1671,100
,,,228,95
,,,238,90
,,,224,70
,,,252,50
,,,124,30
"1EL5","A","A",3385,100
,"B","B",2389,95
,,,2391,90
,,,2397,70
,,,2353,50
,,,2168,30
"1EL7","A","A",3385,100
,"B","B",2389,95
,,,2391,90
,,,2397,70
,,,2353,50
,,,2168,30
"1EL8","A","A",3385,100
,"B","B",2389,95
,,,2391,90
,,,2397,70
,,,2353,50
,,,2168,30
"4O5U","A","A",8673,100
,,,8003,95
,,,8549,90
,,,7924,70
,,,7898,50
,,,7690,30
"4NU6","A","A",83927,100
,"B","B",7196,95
,,,7393,90
,,,6900,70
,,,3663,50
,,,483,30
"4NTT","A","A",437,100
,"B","B",91,95
,,,94,90
,,,104,70
,,,118,50
,,,135,30
"4NU5","A","A",83788,100
,"B","B",7196,95
,,,7393,90
,,,6900,70
,,,3663,50
,,,483,30
"1EKO","A","A",10120,100
,,,10053,95
,,,9468,90
,,,224,70
,,,252,50
,,,124,30
"2HMA","A","A",68680,100
,,,39630,95
,,,61898,90
,,,56594,70
,,,11527,50
,,,10389,30
"2HMF","A","A",11719,100
,"B","B",14629,95
,"C","C",11750,90
,"D","D",11062,70
,,,13114,50
,,,7713,30
"3KPF","A","A",18018,100
,"B","B",4660,95
,,,4982,90
,,,4769,70
,,,4701,50
,,,4289,30
"4NSE","A","A",247,100
,"B","B",182,95
,,,189,90
,,,217,70
,,,36,50
,,,54,30
"3KPD","A","A",17700,100
,"B","B",17861,95
,"C","C",21167,90
,"D","D",18029,70
,,,17503,50
,,,12516,30
"1EIZ","A","A",37095,100
,,,29720,95
,,,26181,90
,,,21824,70
,,,18176,50
,,,9398,30
"3L1C","A","A",88338,100
,"B","B",9172,95
,,,9114,90
,,,7677,70
,,,7866,50
,,,265,30
"3KPC","A","A",17700,100
,,,17861,95
,,,21167,90
,,,18029,70
,,,17503,50
,,,12516,30
"3KPB","A","A",17700,100
,"B","C",17861,95
,"C","B",21167,90
,"D","D",18029,70
,,,17503,50
,,,12516,30
"4NSQ","A","A",80418,100
,"B","B",71269,95
,"C","C",37426,90
,"D","D",34287,70
,,,31600,50
,,,8125,30
"4O4P","A","A",5302,100
,"B","B",290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"3L1M","A","A",54117,100
,,,1771,95
,,,402,90
,,,375,70
,,,366,50
,,,388,30
"3KPK","A","A",84019,100
,,,3221,95
,,,3096,90
,,,3235,70
,,,3060,50
,,,2558,30
"1EK5","A","A",35823,100
,,,6752,95
,,,7015,90
,,,7292,70
,,,1455,50
,,,580,30
"2HMV","A","A",9994,100
,"B","B",8992,95
,,,8873,90
,,,8664,70
,,,7269,50
,,,7419,30
"4O59","A","O",32588,100
,"B","P",2453,95
,"C","R",2276,90
,"D","Q",1064,70
,,,234,50
,,,258,30
"4NST","A","A",6571,100
,"C","C",6481,95
,,,5044,90
,,,4664,70
,,,4424,50
,,,60,30
,"B","B",3630,100
,"D","D",4472,95
,,,4389,90
,,,4171,70
,,,4044,50
,,,3998,30
"4O4T","A","A",1890,100
,,,1070,95
,,,1027,90
,,,1101,70
,,,1113,50
,,,1135,30
"3L1R","A","A",18018,100
,"B","B",4660,95
,,,4982,90
,,,4769,70
,,,4701,50
,,,4289,30
"3KO8","A","A",38164,100
,,,18390,95
,,,17584,90
,,,15519,70
,,,14997,50
,,,580,30
"2HKX","A","A",67439,100
,"B","B",26878,95
,,,32334,90
,,,24569,70
,,,23652,50
,,,13730,30
"6U9H","A","A",23687,100
,"B","B",2220,95
,"E","H",2224,90
,"F","I",2203,70
,"I","L",2253,50
,"J","M",2041,30
,"M","P"
,"N","Q"
,"C","F",23688,100
,"D","G",26565,95
,"G","J",27446,90
,"H","K",28369,70
,"K","N",24985,50
,"L","O",19142,30
,"O","R"
,"P","S"
"3L0D","A","A",61735,100
,"B","B",41257,95
,,,72969,90
,,,25720,70
,,,234,50
,,,258,30
"6U9D","A","A",2912,100
,"B","B",3708,95
,"E","E",3641,90
,"F","F",2090,70
,"I","I",1938,50
,"J","J",1942,30
,"M","M"
,"N","N"
,"Q","Q"
,"R","R"
,"U","U"
,"V","V"
,"C","C",86145,100
,"D","D",45186,95
,"G","G",26082,90
,"H","H",26390,70
,"K","K",18657,50
,"L","L",18449,30
,"O","O"
,"P","P"
,"S","S"
,"T","T"
,"W","W"
,"X","X"
"1EJ0","A","A",37095,100
,,,29720,95
,,,26181,90
,,,21824,70
,,,18176,50
,,,9398,30
"6U9O","A","A",2023,100
,"B","I",2446,95
,"C","B",2437,90
,"D","J",1440,70
,"E","C",1190,50
,"F","K",697,30
,"G","D"
,"H","L"
,"I","E"
,"J","M"
,"K","F"
,"L","N"
,"M","G"
,"N","O"
,"O","H"
,"P","P"
"6TXP","A","A",8308,100
,,,228,95
,,,238,90
,,,224,70
,,,252,50
,,,124,30
"1EJ2","A","A",29878,100
,,,5250,95
,,,5636,90
,,,5366,70
,,,4359,50
,,,4417,30
"3KOH","A","A",7820,100
,"B","B",8535,95
,,,8719,90
,,,7399,70
,,,493,50
,,,351,30
"4NS3","A","A",6784,100
,"B","B",8691,95
,"C","C",7779,90
,"D","D",8304,70
,"E","E",8234,50
,"F","F",2033,30
"4NS2","A","A",32311,100
,,,378,95
,,,16,90
,,,23,70
,,,50,50
,,,68,30
"4O1Z","A","A",1428,100
,"B","B",1353,95
,,,1327,90
,,,1427,70
,,,450,50
,,,482,30
"1EHB","A","A",31298,100
,,,2650,95
,,,2776,90
,,,1765,70
,,,1673,50
,,,1719,30
"4O2G","A","A",8969,100
,,,1070,95
,,,1027,90
,,,1101,70
,,,1113,50
,,,1135,30
"2HK9","A","A",21232,100
,"B","B",18713,95
,"C","C",21145,90
,"D","D",14571,70
,,,15710,50
,,,1012,30
"6U8E","A","A",2023,100
,"B","B",2446,95
,"C","C",2437,90
,"D","D",1440,70
,"E","E",1190,50
,"F","F",697,30
,"G","G"
,"H","H"
"1EGY","A","A",10974,100
,,,5190,95
,,,5201,90
,,,5427,70
,,,4910,50
,,,81,30
"4O2A","A","A",47,100
,"C","C",13,95
,,,15,90
,,,19,70
,,,43,50
,,,11,30
,"B","B",98,100
,"D","D",14,95
,,,14,90
,,,18,70
,,,42,50
,,,11,30
,"E","E",136,100
,,,136,95
,,,141,90
,,,166,70
,,,210,50
,,,230,30
,"F","F",122,100
,,,162,95
,,,167,90
,,,193,70
,,,227,50
,,,249,30
"4NR0","A","A",29745,100
,"B","B",22028,95
,"C","C",30486,90
,"D","D",7551,70
,,,680,50
,,,13,30
"2HKO","A","A",100289,100
,,,723,95
,,,894,90
,,,874,70
,,,881,50
,,,909,30
"6U8N","A","I",2023,100
,"B","A",2446,95
,"C","J",2437,90
,"D","B",1440,70
,"E","K",1190,50
,"F","C",697,30
,"G","L"
,"H","D"
,"I","M"
,"J","E"
,"K","N"
,"L","F"
,"M","O"
,"N","G"
,"O","P"
,"P","H"
"1EHE","A","A",2033,100
,,,1706,95
,,,1692,90
,,,1768,70
,,,1715,50
,,,81,30
"1EHF","A","A",27616,100
,,,1706,95
,,,1692,90
,,,1768,70
,,,1715,50
,,,81,30
"3KO5","A","A",2310,100
,"B","B",2836,95
,"C","C",2910,90
,"D","D",2890,70
,"E","E",2908,50
,"F","F",2436,30
"6U97","A","A",55523,100
,,,17491,95
,,,20590,90
,,,16785,70
,,,14868,50
,,,13709,30
"1EHG","A","A",28050,100
,,,1706,95
,,,1692,90
,,,1768,70
,,,1715,50
,,,81,30
"3KO4","A","A",2310,100
,"B","B",2836,95
,"C","C",2910,90
,"D","D",2890,70
,"E","E",2908,50
,"F","F",2436,30
"4O35","A","A",8777,100
,,,1070,95
,,,1027,90
,,,1101,70
,,,1113,50
,,,1135,30
"3KO3","A","A",2310,100
,"B","B",2836,95
,"C","C",2910,90
,"D","D",2890,70
,"E","E",2908,50
,"F","F",2436,30
"1EHI","A","A",87013,100
,"B","B",71242,95
,,,42403,90
,,,60832,70
,,,38088,50
,,,805,30
"6U96","A","A",102,100
,"B","B",130,95
,"C","C",91,90
,"D","D",60,70
,"E","E",75,50
,,,76,30
,"F","F"
,"G","G"
,"H","H"
,"I","I"
,"J","J"
"3KO1","A","A",18467,100
,"B","B",21036,95
,"C","C",17382,90
,"D","D",6068,70
,"E","E",910,50
,"F","F",216,30
,"G","G"
,"H","H"
,"I","I"
"1EHK","A","A",2607,100
,,,1159,95
,,,1183,90
,,,1321,70
,,,1274,50
,,,1316,30
,"B","B",1237,100
,,,1137,95
,,,1186,90
,,,1296,70
,,,1275,50
,,,1300,30
,"C","C",918,100
,,,1138,95
,,,1187,90
,,,1297,70
,,,1276,50
,,,1301,30
"6U8R","A","A",2023,100
,"B","B",2446,95
,"C","C",2437,90
,"D","D",1440,70
,"E","E",1190,50
,"F","F",697,30
,"G","G"
,"H","H"
,"I","M"
,"J","N"
,"K","O"
,"L","P"
,"M","I"
,"N","J"
,"O","K"
,"P","L"
"6U8S","A","A",2023,100
,"B","B",2446,95
,"C","C",2437,90
,"D","D",1440,70
,"E","E",1190,50
,"F","F",697,30
,"G","G"
,"H","H"
"6TUY","A","A",3288,100
,,,1522,95
,,,1604,90
,,,1598,70
,,,1599,50
,,,1646,30
,"B","B",1354,100
,,,1691,95
,,,1735,90
,,,1714,70
,,,1729,50
,,,1785,30
"1EGC","A","A",26076,100
,"B","B",8073,95
,"C","C",8062,90
,"D","D",5209,70
,,,4856,50
,,,594,30
"1EFV","A","A",13319,100
,,,12226,95
,,,12225,90
,,,12463,70
,,,10037,50
,,,2732,30
,"B","B",34342,100
,,,12227,95
,,,12226,90
,,,12464,70
,,,8743,50
,,,3551,30
"4O1M","A","A",14023,100
,"B","B",11808,95
,"C","C",14487,90
,"D","D",11742,70
,"E","E",1396,50
,"F","F",1432,30
"4NPI","A","A",9932,100
,"B","B",3370,95
,"C","C",3402,90
,"D","D",3408,70
,,,2824,50
,,,154,30
"3KMF","A","A",101,100
,"C","E",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","C",140,100
,"D","G",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"4O27","A","A",4784,100
,,,5620,95
,,,4699,90
,,,4131,70
,,,3990,50
,,,4158,30
,"B","B",88582,100
,,,1258,95
,,,1277,90
,,,1099,70
,,,995,50
,,,5,30
,"C","C"
"1EGD","A","A",26076,100
,"B","B",8073,95
,"C","C",8062,90
,"D","D",5209,70
,,,4856,50
,,,594,30
"1EGE","A","A",17303,100
,"B","B",8073,95
,"C","C",8062,90
,"D","D",5209,70
,,,4856,50
,,,594,30
"4O1T","A","A",8777,100
,,,1070,95
,,,1027,90
,,,1101,70
,,,1113,50
,,,1135,30
"6U87","A","A",58171,100
,,,1361,95
,,,1413,90
,,,1519,70
,,,1416,50
,,,1317,30
"4O21","A","A",437,100
,,,91,95
,,,94,90
,,,104,70
,,,118,50
,,,135,30
,"B","S",61228,100
,,,1600,95
,,,170,90
,,,222,70
,,,250,50
,,,272,30
"3KKZ","A","A",72561,100
,"B","B",61435,95
,,,39032,90
,,,10571,70
,,,5167,50
,,,4997,30
"7WWX","A","A",66756,100
,"B","B",43807,95
,,,55440,90
,,,39228,70
,,,13632,50
,,,13,30
"6U5W","A","A",101660,100
,,,76199,95
,,,25475,90
,,,28246,70
,,,2274,50
,,,2295,30
,"B","B",37885,100
,,,34496,95
,,,25476,90
,,,28247,70
,,,2600,50
,,,2596,30
"2HI4","A","A",106187,100
,,,46838,95
,,,49708,90
,,,6661,70
,,,6725,50
,,,351,30
"6TUF","A","A",348,100
,,,228,95
,,,238,90
,,,224,70
,,,252,50
,,,124,30
"1EF3","A","A",1671,100
,"B","B",228,95
,,,238,90
,,,224,70
,,,252,50
,,,124,30
"7WXG","A","A",3947,100
,,,4878,95
,,,4768,90
,,,4735,70
,,,4330,50
,,,4569,30
"6TUC","A","A",348,100
,,,228,95
,,,238,90
,,,224,70
,,,252,50
,,,124,30
"1EFK","A","A",4641,100
,"B","B",3745,95
,"C","C",3601,90
,"D","D",3665,70
,,,2112,50
,,,1456,30
"1EFL","A","A",4641,100
,"B","B",3745,95
,"C","C",3601,90
,"D","D",3665,70
,,,2112,50
,,,1456,30
"3KLJ","A","A",65434,100
,,,37566,95
,,,63054,90
,,,50907,70
,,,40796,50
,,,16478,30
"6TUK","A","B",59944,100
,,,66922,95
,,,36894,90
,,,60055,70
,,,40119,50
,,,1493,30
"1EFP","A","A",78605,100
,"C","C",67680,95
,,,57311,90
,,,36725,70
,,,10037,50
,,,2732,30
,"B","B",78606,100
,"D","D",67681,95
,,,57312,90
,,,36726,70
,,,8743,50
,,,3551,30
"2HJ3","A","A",45401,100
,"B","B",50106,95
,,,41267,90
,,,62736,70
,,,46975,50
,,,40695,30
"1EFR","A","A",2020,100
,"B","B",618,95
,"C","C",657,90
,,,323,70
,,,262,50
,,,282,30
,"D","D",540,100
,"E","E",636,95
,"F","F",686,90
,,,255,70
,,,238,50
,,,261,30
,"G","G",506,100
,,,637,95
,,,687,90
,,,732,70
,,,714,50
,,,250,30
,"H","Q",76152,100
,,,67941,95
,,,59315,90
,,,55853,70
,,,37769,50
,,,36207,30
"4NOS","A","A",54181,100
,"B","B",9124,95
,"C","C",8988,90
,"D","D",1036,70
,,,36,50
,,,54,30
"4NP1","A","A",11011,100
,"B","B",9257,95
,,,9264,90
,,,867,70
,,,865,50
,,,560,30
"3KM0","A","A",2681,100
,"B","B",1736,95
,,,1773,90
,,,1780,70
,,,1812,50
,,,1815,30
"3KK6","A","A",1428,100
,"B","B",1353,95
,,,1327,90
,,,1427,70
,,,450,50
,,,482,30
"6TT7","A","B",84271,100
,"B","C",618,95
,"C","A",657,90
,,,323,70
,,,262,50
,,,282,30
,"N","1",29159,100
,"O","2",24941,95
,"P","3",28286,90
,"Q","4",23159,70
,"R","5",23217,50
,"S","6",940,30
,"T","7"
,"U","8"
,"V","N",29162,100
,,,24943,95
,,,1880,90
,,,1439,70
,,,1418,50
,,,1453,30
,"W","O",2247,100
,,,2714,95
,,,2503,90
,,,2473,70
,,,2421,50
,,,2457,30
,"X","P",2016,100
,,,2485,95
,,,2662,90
,,,2287,70
,,,2270,50
,,,2288,30
,"Y","Q",29163,100
,,,24944,95
,,,28288,90
,,,2565,70
,,,2043,50
,,,2008,30
,"Z","R",2112,100
,,,2551,95
,,,1877,90
,,,1880,70
,,,1832,50
,,,1885,30
,"AA","S",29164,100
,,,2552,95
,,,2345,90
,,,2341,70
,,,2302,50
,,,2333,30
,"BA","T",2113,100
,,,2553,95
,,,2371,90
,,,2342,70
,,,2303,50
,,,2334,30
,"D","E",84272,100
,"E","D",636,95
,"F","F",686,90
,,,255,70
,,,238,50
,,,261,30
,"G","G",506,100
,,,637,95
,,,687,90
,,,732,70
,,,714,50
,,,250,30
,"H","H",84273,100
,,,14475,95
,,,13161,90
,,,13008,70
,,,12642,50
,,,10140,30
,"I","I",84274,100
,,,1074,95
,,,1070,90
,,,1138,70
,,,1126,50
,,,1160,30
,"J","J",84275,100
,,,54821,95
,,,70619,90
,,,45262,70
,,,30531,50
,,,29430,30
,"K","K",29160,100
,,,24942,95
,,,28287,90
,,,23160,70
,,,23218,50
,,,20063,30
,"L","L",84276,100
,,,54822,95
,,,70620,90
,,,45263,70
,,,30532,50
,,,29431,30
,"M","M",29161,100
,,,2292,95
,,,2370,90
,,,1879,70
,,,1831,50
,,,1884,30
"3KJS","A","A",8234,100
,"B","B",5049,95
,"C","C",4665,90
,"D","D",4460,70
,,,4571,50
,,,1260,30
"2HHB","A","A",101,100
,"C","C",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","B",140,100
,"D","D",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"1EE2","A","A",109247,100
,"B","B",437,95
,,,463,90
,,,419,70
,,,329,50
,,,350,30
"2HGS","A","A",96696,100
,,,46581,95
,,,41111,90
,,,62658,70
,,,53076,50
,,,5938,30
"6TTB","A","A",85299,100
,"B","B",51643,95
,,,72564,90
,,,33221,70
,,,52201,50
,,,4017,30
"1EE9","A","A",39928,100
,,,25394,95
,,,32020,90
,,,28045,70
,,,27124,50
,,,20121,30
"3KKJ","A","A",86389,100
,"B","B",36636,95
,,,13232,90
,,,11976,70
,,,11927,50
,,,11472,30
"6U5U","A","A",38642,100
,,,4253,95
,,,4349,90
,,,4219,70
,,,2274,50
,,,2295,30
,"B","G",4092,100
,,,3971,95
,,,3951,90
,,,3901,70
,,,2600,50
,,,2596,30
"6TU7","A","AP1",8027,100
,"F","GP1",7307,95
,,,6923,90
,,,6682,70
,,,5523,50
,,,5333,30
,"B","BP1",5488,100
,"C","CP1",2898,95
,"D","DP1",2991,90
,"E","EP1",60,70
,,,75,50
,,,76,30
"2HHD","A","A",101,100
,"C","C",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","B",140,100
,"D","D",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"6TU4","A","A",5488,100
,"B","B",2898,95
,"C","C",2991,90
,"D","D",60,70
,"E","F",75,50
,,,76,30
"2HHE","A","A",101,100
,"C","C",117,95
,,,123,90
,,,38,70
,,,11,50
,,,14,30
,"B","B",140,100
,"D","D",115,95
,,,120,90
,,,31,70
,,,11,50
,,,14,30
"6U60","A","A",29247,100
,"B","B",27683,95
,,,25007,90
,,,25798,70
,,,23071,50
,,,15795,30
"7WX3","A","A",3947,100
,"B","E",4878,95
,"C","B",4768,90
,"D","F",4735,70
,"E","C",4330,50
,"F","G",4569,30
,"G","D"
,"H","H"
"4NM9","A","A",6369,100
,"B","B",6060,95
,,,5968,90
,,,5908,70
