Identifier,Polymer EntityData,,,,
Entry ID,Asym ID,Auth Asym ID,Sequence Cluster  ID,Sequence Cluster Identity Threshold,
,,,4175,90
,,,3834,70
,,,3498,50
,,,3444,30
"3BJ8","A","A",27296,100
,"B","B",3272,95
,"C","C",3387,90
,"D","D",3447,70
,,,3232,50
,,,2608,30
"3BJ7","A","A",27296,100
,"B","B",3272,95
,"C","C",3387,90
,"D","D",3447,70
,,,3232,50
,,,2608,30
"6KS9","A","A",3231,100
,"B","B",3141,95
,,,3204,90
,,,2999,70
,,,2901,50
,,,2750,30
"6L2C","A","A",35976,100
,"B","B",28907,95
,"C","C",28105,90
,"D","D",28671,70
,,,2094,50
,,,355,30
"3BHI","A","A",7283,100
,,,8806,95
,,,8005,90
,,,5671,70
,,,5708,50
,,,5244,30
"6L2I","A","A",94283,100
,"B","B",11309,95
,,,9494,90
,,,9193,70
,,,1708,50
,,,1083,30
"7O5M","A","A",23870,100
,"B","C",9844,95
,,,9916,90
,,,9238,70
,,,9220,50
,,,681,30
"6L2J","A","A",103774,100
,,,449,95
,,,478,90
,,,504,70
,,,490,50
,,,515,30
"3BHF","A","A",36106,100
,"B","B",2389,95
,,,2391,90
,,,2397,70
,,,2353,50
,,,2168,30
"7O5L","A","A",23870,100
,"B","C",9844,95
,,,9916,90
,,,9238,70
,,,9220,50
,,,681,30
"3BI2","A","A",2780,100
,"B","B",2977,95
,,,2884,90
,,,3075,70
,,,2883,50
,,,2903,30
"6L32","A","A",645,100
,,,449,95
,,,478,90
,,,504,70
,,,490,50
,,,515,30
"6KQQ","A","A",17082,100
,"B","B",16083,95
,,,17680,90
,,,6782,70
,,,6690,50
,,,3133,30
"3BHM","A","A",7283,100
,,,8806,95
,,,8005,90
,,,5671,70
,,,5708,50
,,,5244,30
"6KQP","A","A",17082,100
,,,16083,95
,,,17680,90
,,,6782,70
,,,6690,50
,,,3133,30
"3BHK","A","A",36106,100
,"B","B",2389,95
,,,2391,90
,,,2397,70
,,,2353,50
,,,2168,30
"3BHJ","A","A",7283,100
,,,8806,95
,,,8005,90
,,,5671,70
,,,5708,50
,,,5244,30
"6L2Z","A","A",75284,100
,"B","B",11309,95
,,,9494,90
,,,9193,70
,,,1708,50
,,,1083,30
"6L39","A","A",36824,100
,"B","B",33764,95
,,,27669,90
,,,27789,70
,,,22043,50
,,,81,30
"3BI5","A","A",2780,100
,"B","B",2977,95
,,,2884,90
,,,3075,70
,,,2883,50
,,,2903,30
"3BI4","A","A",2780,100
,"B","B",2977,95
,,,2884,90
,,,3075,70
,,,2883,50
,,,2903,30
"6L2U","A","A",94358,100
,"B","B",72333,95
,,,65317,90
,,,57858,70
,,,35707,50
,,,31524,30
"5HNT","A","A",1667,100
,"B","C",822,95
,,,873,90
,,,478,70
,,,394,50
,,,124,30
"5HNU","A","A",1667,100
,"B","C",822,95
,,,873,90
,,,478,70
,,,394,50
,,,124,30
"6L1B","A","A",772,100
,"B","B",290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"6L1A","A","A",772,100
,"B","B",290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"4EJI","A","A",9012,100
,,,2392,95
,,,2415,90
,,,2556,70
,,,493,50
,,,351,30
"4EJH","A","A",9012,100
,"B","B",2392,95
,"C","C",2415,90
,"D","D",2556,70
,"E","E",493,50
,"F","F",351,30
,"G","G"
,"H","H"
"4EJG","A","A",9012,100
,"B","B",2392,95
,"C","C",2415,90
,"D","D",2556,70
,"E","E",493,50
,"F","F",351,30
,"G","G"
,"H","H"
"7NSE","A","A",247,100
,"B","B",182,95
,,,189,90
,,,217,70
,,,36,50
,,,54,30
"7O4R","A","A",3883,100
,"B","B",3107,95
,,,3106,90
,,,3165,70
,,,3097,50
,,,1152,30
,"C","C",3884,100
,"D","D",3321,95
,,,3107,90
,,,3166,70
,,,3098,50
,,,355,30
"4EK1","A","A",77988,100
,"B","B",281,95
,,,305,90
,,,325,70
,,,332,50
,,,334,30
"5HMR","A","A",5983,100
,,,7487,95
,,,7136,90
,,,7016,70
,,,5188,50
,,,1765,30
"6KPS","A","A",1065,100
,"B","B",601,95
,,,639,90
,,,693,70
,,,687,50
,,,708,30
"7O4T","A","A",3883,100
,"B","B",3107,95
,,,3106,90
,,,3165,70
,,,3097,50
,,,1152,30
,"C","C",3884,100
,"D","D",3321,95
,,,3107,90
,,,3166,70
,,,3098,50
,,,355,30
"5HMP","A","A",36914,100
,"B","B",24348,95
,,,22195,90
,,,21570,70
,,,1411,50
,,,290,30
"6L1Q","A","C",67793,100
,"B","A",49031,95
,"C","B",47286,90
,,,43437,70
,,,50717,50
,,,33812,30
"7O4S","A","A",3883,100
,"B","B",3107,95
,,,3106,90
,,,3165,70
,,,3097,50
,,,1152,30
,"C","C",3884,100
,"D","D",3321,95
,,,3107,90
,,,3166,70
,,,3098,50
,,,355,30
"4EJM","A","A",34402,100
,,,27744,95
,,,32300,90
,,,24537,70
,,,20072,50
,,,784,30
"7O4N","A","A",16808,100
,,,21660,95
,,,19625,90
,,,14646,70
,,,14243,50
,,,5198,30
"5HMN","A","A",50712,100
,"B","B",48446,95
,"C","C",34706,90
,"D","D",43087,70
,"E","E",46376,50
,"F","F",6793,30
"4EJJ","A","A",4296,100
,"B","B",2392,95
,"C","C",2415,90
,"D","D",2556,70
,,,493,50
,,,351,30
"4EJX","A","A",33250,100
,,,11668,95
,,,11588,90
,,,8829,70
,,,8229,50
,,,6814,30
,"B","B",1229,100
,,,1533,95
,,,1557,90
,,,1635,70
,,,1586,50
,,,1617,30
,"C","D",1250,100
,,,1557,95
,,,1587,90
,,,1628,70
,,,1613,50
,,,1624,30
"6L1X","A","A",19597,100
,,,17896,95
,,,20392,90
,,,14372,70
,,,8321,50
,,,5773,30
"7O4V","A","B",3883,100
,"D","A",3107,95
,,,3106,90
,,,3165,70
,,,3097,50
,,,1152,30
,"B","D",3884,100
,"C","C",3321,95
,,,3107,90
,,,3166,70
,,,3098,50
,,,355,30
"7O4U","A","A",3883,100
,"B","B",3107,95
,,,3106,90
,,,3165,70
,,,3097,50
,,,1152,30
"7O4X","A","A",104265,100
,,,41405,95
,,,37705,90
,,,45276,70
,,,30543,50
,,,796,30
"6KPT","A","A",32944,100
,"B","B",3141,95
,,,3204,90
,,,2999,70
,,,2901,50
,,,2750,30
"7O3C","A","A",12737,100
,"K","L",12888,95
,,,14706,90
,,,598,70
,,,596,50
,,,610,30
,"J","K",18514,100
,"T","V",17503,95
,,,1476,90
,,,1419,70
,,,1371,50
,,,1400,30
,"U","T",12746,100
,,,12895,95
,,,14711,90
,,,1829,70
,,,1639,50
,,,1660,30
,"V","I",18515,100
,,,17504,95
,,,20608,90
,,,18976,70
,,,15250,50
,,,12478,30
,"W","a",18516,100
,,,17505,95
,,,506,90
,,,542,70
,,,377,50
,,,400,30
,"X","b",18517,100
,,,17506,95
,,,517,90
,,,543,70
,,,537,50
,,,422,30
,"Y","c",18518,100
,,,17507,95
,,,20609,90
,,,544,70
,,,460,50
,,,446,30
,"Z","d",18519,100
,,,17508,95
,,,20610,90
,,,604,70
,,,591,50
,,,613,30
,"AA","e",410,100
,,,523,95
,,,555,90
,,,601,70
,,,586,50
,,,607,30
,"BA","f",18520,100
,,,17509,95
,,,20611,90
,,,602,70
,,,587,50
,,,608,30
,"CA","g",18521,100
,,,17510,95
,,,20612,90
,,,628,70
,,,619,50
,,,641,30
,"B","B",12738,100
,"L","M",12889,95
,,,14707,90
,,,587,70
,,,582,50
,,,592,30
,"DA","h",18522,100
,,,17511,95
,,,532,90
,,,539,70
,,,538,50
,,,564,30
,"EA","i",18523,100
,,,17512,95
,,,20613,90
,,,546,70
,,,541,50
,,,565,30
,"FA","k",18524,100
,,,17513,95
,,,20614,90
,,,791,70
,,,784,50
,,,799,30
,"GA","l",18525,100
,,,17514,95
,,,562,90
,,,603,70
,,,588,50
,,,609,30
,"HA","m",18526,100
,,,17515,95
,,,20615,90
,,,18977,70
,,,620,50
,,,614,30
,"C","C",12739,100
,"M","N",12890,95
,,,14708,90
,,,619,70
,,,436,50
,,,397,30
,"D","D",12740,100
,"N","O",925,95
,,,908,90
,,,753,70
,,,570,50
,,,470,30
,"E","E",12741,100
,"O","P",970,95
,,,857,90
,,,707,70
,,,555,50
,,,578,30
,"F","F",12742,100
,"P","Q",12891,95
,,,14709,90
,,,609,70
,,,611,50
,,,628,30
,"G","G",12743,100
,"Q","R",12892,95
,,,14710,90
,,,818,70
,,,621,50
,,,640,30
,"H","H",12744,100
,"R","S",12893,95
,,,825,90
,,,910,70
,,,913,50
,,,931,30
,"I","J",12745,100
,"S","U",12894,95
,,,749,90
,,,610,70
,,,612,50
,,,629,30
"4EHY","A","A",6031,100
,,,6664,95
,,,7356,90
,,,6335,70
,,,7046,50
,,,6540,30
"7O3H","A","A",12737,100
,"K","L",12888,95
,,,14706,90
,,,598,70
,,,596,50
,,,610,30
,"J","K",18514,100
,"T","V",17503,95
,,,1476,90
,,,1419,70
,,,1371,50
,,,1400,30
,"U","T",12746,100
,,,12895,95
,,,14711,90
,,,1829,70
,,,1639,50
,,,1660,30
,"B","B",12738,100
,"L","M",12889,95
,,,14707,90
,,,587,70
,,,582,50
,,,592,30
,"C","C",12739,100
,"M","N",12890,95
,,,14708,90
,,,619,70
,,,436,50
,,,397,30
,"D","D",12740,100
,"N","O",925,95
,,,908,90
,,,753,70
,,,570,50
,,,470,30
,"E","E",12741,100
,"O","P",970,95
,,,857,90
,,,707,70
,,,555,50
,,,578,30
,"F","F",12742,100
,"P","Q",12891,95
,,,14709,90
,,,609,70
,,,611,50
,,,628,30
,"G","G",12743,100
,"Q","R",12892,95
,,,14710,90
,,,818,70
,,,621,50
,,,640,30
,"H","H",12744,100
,"R","S",12893,95
,,,825,90
,,,910,70
,,,913,50
,,,931,30
,"I","J",12745,100
,"S","U",12894,95
,,,749,90
,,,610,70
,,,612,50
,,,629,30
"7O3E","A","A",12737,100
,"H","L",12888,95
,,,14706,90
,,,598,70
,,,596,50
,,,610,30
,"P","I",18515,100
,,,17504,95
,,,20608,90
,,,18976,70
,,,15250,50
,,,12478,30
,"Q","a",18516,100
,,,17505,95
,,,506,90
,,,542,70
,,,377,50
,,,400,30
,"R","b",18517,100
,,,17506,95
,,,517,90
,,,543,70
,,,537,50
,,,422,30
,"S","c",18518,100
,,,17507,95
,,,20609,90
,,,544,70
,,,460,50
,,,446,30
,"T","d",18519,100
,,,17508,95
,,,20610,90
,,,604,70
,,,591,50
,,,613,30
,"U","e",410,100
,,,523,95
,,,555,90
,,,601,70
,,,586,50
,,,607,30
,"V","f",18520,100
,,,17509,95
,,,20611,90
,,,602,70
,,,587,50
,,,608,30
,"W","g",18521,100
,,,17510,95
,,,20612,90
,,,628,70
,,,619,50
,,,641,30
,"X","h",18522,100
,,,17511,95
,,,532,90
,,,539,70
,,,538,50
,,,564,30
,"Y","i",18523,100
,,,17512,95
,,,20613,90
,,,546,70
,,,541,50
,,,565,30
,"B","B",12738,100
,"I","M",12889,95
,,,14707,90
,,,587,70
,,,582,50
,,,592,30
,"Z","k",18524,100
,,,17513,95
,,,20614,90
,,,791,70
,,,784,50
,,,799,30
,"AA","l",18525,100
,,,17514,95
,,,562,90
,,,603,70
,,,588,50
,,,609,30
,"BA","m",18526,100
,,,17515,95
,,,20615,90
,,,18977,70
,,,620,50
,,,614,30
,"CA","J",12745,100
,"DA","U",12894,95
,,,749,90
,,,610,70
,,,612,50
,,,629,30
,"C","C",12739,100
,"J","N",12890,95
,,,14708,90
,,,619,70
,,,436,50
,,,397,30
,"D","D",12740,100
,"EA","O",925,95
,,,908,90
,,,753,70
,,,570,50
,,,470,30
,"E","F",12742,100
,"L","Q",12891,95
,,,14709,90
,,,609,70
,,,611,50
,,,628,30
,"F","G",12743,100
,"M","R",12892,95
,,,14710,90
,,,818,70
,,,621,50
,,,640,30
,"G","H",12744,100
,"N","S",12893,95
,,,825,90
,,,910,70
,,,913,50
,,,931,30
,"K","P",12741,100
,,,970,95
,,,857,90
,,,707,70
,,,555,50
,,,578,30
,"O","T",12746,100
,,,12895,95
,,,14711,90
,,,1829,70
,,,1639,50
,,,1660,30
"5HLE","A","A",15056,100
,,,9429,95
,,,9962,90
,,,1766,70
,,,1727,50
,,,265,30
"6KOF","A","A",1065,100
,"B","B",601,95
,,,639,90
,,,693,70
,,,687,50
,,,708,30
"6KOD","A","A",93159,100
,"B","B",16477,95
,"C","C",17202,90
,"D","D",14872,70
,,,15088,50
,,,300,30
"4EIP","A","A",37964,100
,"B","B",8179,95
,,,8771,90
,,,8249,70
,,,7615,50
,,,1342,30
"4EJ0","A","A",58821,100
,"B","B",42734,95
,"C","C",73962,90
,"D","D",47127,70
,"E","E",11745,50
,"F","F",11166,30
,"G","G"
,"H","H"
,"I","I"
,"J","J"
"5HLQ","A","A",17530,100
,,,93,95
,,,16,90
,,,23,70
,,,50,50
,,,68,30
"7O40","A","C",9562,100
,"B","E",9831,95
,"C","F",11204,90
,"D","A",10343,70
,"E","B",3869,50
,"F","D",3833,30
"5HLX","A","A",17530,100
,,,93,95
,,,16,90
,,,23,70
,,,50,50
,,,68,30
"7O3Y","A","E",9562,100
,"B","F",9831,95
,"C","A",11204,90
,"D","B",10343,70
,"E","D",3869,50
,"F","C",3833,30
"3BFV","A","A",109167,100
,"B","B",21251,95
,,,19098,90
,,,16964,70
,,,12163,50
,,,11463,30
"4EIW","A","A",35947,100
,"B","B",24013,95
,"C","C",28587,90
,"D","D",23455,70
,"E","E",5332,50
,"F","F",4114,30
"7O3X","A","A",9562,100
,"B","B",9831,95
,"C","D",11204,90
,"D","C",10343,70
,"E","E",3869,50
,"F","F",3833,30
"3BG7","A","A",100739,100
,"B","B",1082,95
,"C","C",1131,90
,"D","D",1205,70
,"E","E",1197,50
,"F","F",1161,30
,"G","G"
,"H","H"
"3BG6","A","A",99194,100
,"B","B",1082,95
,"C","C",1131,90
,"D","D",1205,70
,"E","E",1197,50
,"F","F",1161,30
,"G","G"
,"H","H"
"5HM8","A","A",5588,100
,"B","B",6408,95
,"C","C",5899,90
,"D","D",5820,70
,"E","E",827,50
,"F","F",681,30
,"G","G"
,"H","H"
"7O3Z","A","D",9562,100
,"B","C",9831,95
,"C","E",11204,90
,"D","F",10343,70
,"E","A",3869,50
,"F","B",3833,30
"5HLU","A","A",17530,100
,,,93,95
,,,16,90
,,,23,70
,,,50,50
,,,68,30
"7O3W","A","D",9562,100
,"B","C",9831,95
,"C","E",11204,90
,"D","F",10343,70
,"E","A",3869,50
,"F","B",3833,30
"7O2B","A","A",1921,100
,,,1457,95
,,,1543,90
,,,1547,70
,,,1513,50
,,,881,30
"3BDZ","A","A",17257,100
,"B","B",5381,95
,,,5581,90
,,,5331,70
,,,5149,50
,,,5121,30
"7O2A","A","A",1921,100
,,,1457,95
,,,1543,90
,,,1547,70
,,,1513,50
,,,881,30
"7O1Z","A","A",8380,100
,,,10984,95
,,,10785,90
,,,10759,70
,,,10253,50
,,,9210,30
"7O2G","A","A",8380,100
,,,10984,95
,,,10785,90
,,,10759,70
,,,10253,50
,,,9210,30
"7O2D","A","A",8380,100
,,,10984,95
,,,10785,90
,,,10759,70
,,,10253,50
,,,9210,30
"7O2C","A","A",1921,100
,,,1457,95
,,,1543,90
,,,1547,70
,,,1513,50
,,,881,30
"3BEN","A","A",772,100
,"B","B",290,95
,,,309,90
,,,330,70
,,,341,50
,,,359,30
"5HKK","A","A",20325,100
,"B","B",21155,95
,"C","C",16409,90
,"I","I",4267,70
,"J","J",535,50
,"K","K",562,30
,"D","D",17561,100
,"E","E",20925,95
,"F","F",20226,90
,"L","L",255,70
,"M","M",238,50
,"N","N",261,30
,"G","G",20326,100
,"O","O",21156,95
,,,16410,90
,,,17044,70
,,,4637,50
,,,250,30
,"H","H",27412,100
,"P","P",21157,95
,,,16411,90
,,,17045,70
,,,5848,50
,,,960,30
"7NQN","A","A",535,100
,,,643,95
,,,690,90
,,,782,70
,,,768,50
,,,81,30
"4EHT","A","A",14895,100
,"B","B",20260,95
,,,15305,90
,,,14914,70
,,,12920,50
,,,11206,30
"7O37","A","A",12737,100
,"K","L",12888,95
,,,14706,90
,,,598,70
,,,596,50
,,,610,30
,"J","K",18514,100
,"T","V",17503,95
,,,1476,90
,,,1419,70
,,,1371,50
,,,1400,30
,"U","T",12746,100
,,,12895,95
,,,14711,90
,,,1829,70
,,,1639,50
,,,1660,30
,"V","I",18515,100
,,,17504,95
,,,20608,90
,,,18976,70
,,,15250,50
,,,12478,30
,"W","a",18516,100
,,,17505,95
,,,506,90
,,,542,70
,,,377,50
,,,400,30
,"X","b",18517,100
,,,17506,95
,,,517,90
,,,543,70
,,,537,50
,,,422,30
,"Y","c",18518,100
,,,17507,95
,,,20609,90
,,,544,70
,,,460,50
,,,446,30
,"Z","d",18519,100
,,,17508,95
,,,20610,90
,,,604,70
,,,591,50
,,,613,30
,"AA","e",410,100
,,,523,95
,,,555,90
,,,601,70
,,,586,50
,,,607,30
,"BA","f",18520,100
,,,17509,95
,,,20611,90
,,,602,70
,,,587,50
,,,608,30
,"CA","g",18521,100
,,,17510,95
,,,20612,90
,,,628,70
,,,619,50
,,,641,30
,"B","B",12738,100
,"L","M",12889,95
,,,14707,90
,,,587,70
,,,582,50
,,,592,30
,"DA","h",18522,100
,,,17511,95
,,,532,90
,,,539,70
,,,538,50
,,,564,30
,"EA","i",18523,100
,,,17512,95
,,,20613,90
,,,546,70
,,,541,50
,,,565,30
,"FA","k",18524,100
,,,17513,95
,,,20614,90
,,,791,70
,,,784,50
,,,799,30
,"GA","l",18525,100
,,,17514,95
,,,562,90
,,,603,70
,,,588,50
,,,609,30
,"HA","m",18526,100
,,,17515,95
,,,20615,90
,,,18977,70
,,,620,50
,,,614,30
,"C","C",12739,100
,"M","N",12890,95
,,,14708,90
,,,619,70
,,,436,50
,,,397,30
,"D","D",12740,100
,"N","O",925,95
,,,908,90
,,,753,70
,,,570,50
,,,470,30
,"E","E",12741,100
,"O","P",970,95
,,,857,90
,,,707,70
,,,555,50
,,,578,30
,"F","F",12742,100
,"P","Q",12891,95
,,,14709,90
,,,609,70
,,,611,50
,,,628,30
,"G","G",12743,100
,"Q","R",12892,95
,,,14710,90
,,,818,70
,,,621,50
,,,640,30
,"H","H",12744,100
,"R","S",12893,95
,,,825,90
,,,910,70
,,,913,50
,,,931,30
,"I","J",12745,100
,"S","U",12894,95
,,,749,90
,,,610,70
,,,612,50
,,,629,30
"3BF1","A","A",14709,100
,"B","B",13712,95
,"C","C",11878,90
,"D","D",14013,70
,"E","E",10578,50
,"F","F",6874,30
"7NPA","A","A",103134,100
,"B","B",72084,95
,"C","C",36417,90
,"D","D",26148,70
,"E","E",24003,50
,"F","F",18214,30
,"G","G"
,"H","H"
,"I","I"
,"J","J"
,"K","K"
,"L","L"
,"M","M"
,"N","N"
,"O","O"
,"P","P"
"5HIW","A","A",78438,100
,,,44169,95
,,,57235,90
,,,55568,70
,,,36823,50
,,,81,30
"7O1I","A","D",3884,100
,,,3321,95
,,,3107,90
,,,3166,70
,,,3098,50
,,,355,30
,"B","A",25592,100
,,,3107,95
,,,3106,90
,,,3165,70
,,,3097,50
,,,1152,30
"7NPE","A","A",19298,100
,"B","B",18528,95
,"C","C",20827,90
,"D","D",15253,70
,,,16835,50
,,,12654,30
"4EGN","A","A",990,100
,"B","B",1021,95
,"C","C",1074,90
,"D","D",1069,70
,,,1088,50
,,,81,30
"4EGM","A","A",990,100
,"B","B",1021,95
,"C","C",1074,90
,"D","D",1069,70
,,,1088,50
,,,81,30
"6KMM","A","A",15035,100
,"B","B",15420,95
,"C","C",15211,90
,"D","D",18377,70
,"E","E",17687,50
,"F","F",1337,30
"6KMN","A","A",15035,100
,"B","B",15420,95
,"C","C",15211,90
,"D","D",18377,70
,,,17687,50
,,,1337,30
"3BDJ","A","A",4415,100
,"B","B",3278,95
,,,3375,90
,,,1553,70
,,,1269,50
,,,1273,30
"6KMK","A","A",645,100
,,,449,95
,,,478,90
,,,504,70
,,,490,50
,,,515,30
"7O1L","A","D",3884,100
,,,3321,95
,,,3107,90
,,,3166,70
,,,3098,50
,,,355,30
,"B","A",33476,100
,,,3107,95
,,,3106,90
,,,3165,70
,,,3097,50
,,,1152,30
"6KN8","A","A",102,100
,"B","B",130,95
,"C","C",91,90
,"D","D",60,70
,"E","E",75,50
,"F","F",76,30
,"G","G"
,"H","H"
,"I","I"
,"J","J"
,"K","K"
,"L","L"
,"M","M"
,"N","N"
,"O","O"
,"P","P",4873,100
,"Q","Q",4182,95
,"W","W",3891,90
,"X","X",3790,70
,,,3693,50
,,,3855,30
,"R","R",37582,100
,"S","S",24891,95
,"Y","Y",28232,90
,"Z","Z",27908,70
,,,25806,50
,,,19184,30
,"AA","a",5788,100
,"T","T",7574,95
,,,7603,90
,,,6756,70
,,,6660,50
,,,6342,30
,"BA","b",100430,100
,"U","U",24892,95
,,,13627,90
,,,13389,70
,,,12807,50
,,,10518,30
,"CA","c",5789,100
,"V","V",2445,95
,,,2466,90
,,,1334,70
,,,1291,50
,,,65,30
"6KN7","A","A",102,100
,"B","B",130,95
,"C","C",91,90
,"D","D",60,70
,"E","E",75,50
,"F","F",76,30
,"G","G"
,"H","H"
,"I","I"
,"J","J"
,"K","K"
,"L","L"
,"M","M"
,"N","N"
,"O","O"
,"P","P",4873,100
,"Q","Q",4182,95
,"W","W",3891,90
,"X","X",3790,70
,,,3693,50
,,,3855,30
,"R","R",37582,100
,"S","S",24891,95
,"Y","Y",28232,90
,"Z","Z",27908,70
,,,25806,50
,,,19184,30
,"AA","a",5788,100
,"T","T",7574,95
,,,7603,90
,,,6756,70
,,,6660,50
,,,6342,30
,"BA","b",6865,100
,"U","U",7575,95
,,,7604,90
,,,6757,70
,,,5753,50
,,,5573,30
,"CA","c",5789,100
,"V","V",2445,95
,,,2466,90
,,,1334,70
,,,1291,50
,,,65,30
"7NPX","A","A",3236,100
,"B","B",2467,95
,,,2348,90
,,,2294,70
,,,2046,50
,,,2025,30
"7O1X","A","A",8380,100
,,,10984,95
,,,10785,90
,,,10759,70
,,,10253,50
,,,9210,30
"6KMS","A","C",9064,100
,"D","D",6766,95
,,,7561,90
,,,9618,70
,,,8949,50
,,,8123,30
,"B","A",5802,100
,"C","B",5718,95
,,,5553,90
,,,5107,70
,,,5231,50
,,,3413,30
"7O1R","A","A",8380,100
,,,10984,95
,,,10785,90
,,,10759,70
,,,10253,50
,,,9210,30
"4EH1","A","A",54771,100
,"B","B",65057,95
,,,59885,90
,,,42391,70
,,,53975,50
,,,35766,30
"3BE0","A","A",17257,100
,"B","B",5381,95
,,,5581,90
,,,5331,70
,,,5149,50
,,,5121,30
"4EGP","A","A",990,100
,"B","B",1021,95
,,,1074,90
,,,1069,70
,,,1088,50
,,,81,30
"6KMR","A","A",5802,100
,,,5718,95
,,,5553,90
,,,5107,70
,,,5231,50
,,,3413,30
,"B","B",9064,100
,,,6766,95
,,,7561,90
,,,9618,70
,,,8949,50
,,,8123,30
"4EGO","A","A",990,100
,"B","B",1021,95
,"C","C",1074,90
,"D","D",1069,70
,,,1088,50
,,,81,30
"7O25","A","A",6284,100
,,,1840,95
,,,1876,90
,,,1908,70
,,,1875,50
,,,1895,30
"5HHZ","A","A",5983,100
,,,7487,95
,,,7136,90
,,,7016,70
,,,5188,50
,,,1765,30
"3BCC","A","A",21981,100
,,,20920,95
,,,15635,90
,,,598,70
,,,596,50
,,,610,30
,"J","J",21986,100
,,,748,95
,,,749,90
,,,610,70
,,,612,50
,,,629,30
,"B","B",23196,100
,,,17489,95
,,,772,90
,,,587,70
,,,582,50
,,,592,30
,"C","C",2293,100
,,,2777,95
,,,2830,90
,,,619,70
,,,436,50
,,,397,30
,"D","D",21982,100
,,,925,95
,,,908,90
,,,753,70
,,,570,50
,,,470,30
,"E","E",21983,100
,,,20921,95
,,,857,90
,,,707,70
,,,555,50
,,,578,30
,"F","F",21984,100
,,,20922,95
,,,820,90
,,,609,70
,,,611,50
,,,628,30
,"G","G",21985,100
,,,20923,95
,,,821,90
,,,818,70
,,,621,50
,,,640,30
,"H","H",5025,100
,,,1288,95
,,,825,90
,,,910,70
,,,913,50
,,,931,30
,"I","I"
"6KLN","A","A",102,100
,"B","B",130,95
,"C","C",91,90
